road_id,timestamp,hour,day_of_week,is_weekend,temperature_c,precipitation_mm,visibility_km,wind_speed_kmph,weather_condition,congestion_level
R0,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.638
R1,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.594
R2,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.674
R3,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.71
R4,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.645
R5,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.631
R6,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.612
R7,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.632
R8,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.642
R9,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.625
R10,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.601
R11,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.733
R12,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.638
R13,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.623
R14,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.66
R15,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.662
R16,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.647
R17,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.593
R18,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.65
R19,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.657
R20,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.666
R21,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.663
R22,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.659
R23,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.596
R24,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.777
R25,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.673
R26,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.688
R27,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.681
R28,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.644
R29,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.6
R30,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.639
R31,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.602
R32,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.574
R33,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.754
R34,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.691
R35,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.655
R36,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.653
R37,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.68
R38,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.644
R39,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.619
R40,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.718
R41,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.604
R42,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.709
R43,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.651
R44,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.662
R45,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.632
R46,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.592
R47,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.612
R48,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.664
R49,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.606
R50,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.606
R51,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.685
R52,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.669
R53,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.584
R54,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.708
R55,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.712
R56,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.636
R57,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.563
R58,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.579
R59,2024-02-28 19:00:00,19,2,0,26.3,1.6,10.6,5.6,Clear,0.621
R0,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.209
R1,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.157
R2,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.088
R3,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.222
R4,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.147
R5,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.19
R6,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.134
R7,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.053
R8,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.061
R9,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.108
R10,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.165
R11,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.171
R12,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.243
R13,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.149
R14,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.145
R15,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.101
R16,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.195
R17,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.222
R18,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.118
R19,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.144
R20,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.167
R21,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.109
R22,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.061
R23,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.157
R24,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.178
R25,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.103
R26,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.149
R27,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.253
R28,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.205
R29,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.175
R30,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.123
R31,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.181
R32,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.068
R33,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.145
R34,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.124
R35,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.187
R36,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.041
R37,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.275
R38,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.128
R39,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.231
R40,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.186
R41,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.166
R42,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.162
R43,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.154
R44,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.126
R45,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.171
R46,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.14
R47,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.177
R48,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.17
R49,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.13
R50,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.125
R51,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.163
R52,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.171
R53,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.125
R54,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.1
R55,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.163
R56,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.168
R57,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.156
R58,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.145
R59,2024-02-28 20:00:00,20,2,0,26.3,1.6,10.6,5.6,Clear,0.19
R0,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.101
R1,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.108
R2,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.121
R3,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.144
R4,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.118
R5,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.119
R6,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.195
R7,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.146
R8,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.19
R9,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.15
R10,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.114
R11,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.205
R12,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.13
R13,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.167
R14,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.187
R15,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.141
R16,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.137
R17,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.111
R18,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.155
R19,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.112
R20,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.136
R21,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.132
R22,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.121
R23,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.163
R24,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.207
R25,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.189
R26,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.053
R27,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.152
R28,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.261
R29,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.154
R30,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.133
R31,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.214
R32,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.149
R33,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.208
R34,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.141
R35,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.171
R36,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.118
R37,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.2
R38,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.147
R39,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.156
R40,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.197
R41,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.173
R42,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.141
R43,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.08
R44,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.144
R45,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.132
R46,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.151
R47,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.139
R48,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.213
R49,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.177
R50,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.133
R51,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.185
R52,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.222
R53,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.118
R54,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.139
R55,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.116
R56,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.168
R57,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.254
R58,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.209
R59,2024-02-28 21:00:00,21,2,0,26.3,1.6,10.6,5.6,Clear,0.134
R0,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.182
R1,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.212
R2,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.069
R3,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.1
R4,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.197
R5,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.076
R6,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.154
R7,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.186
R8,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.166
R9,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.145
R10,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.219
R11,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.192
R12,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.26
R13,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.094
R14,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.124
R15,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.147
R16,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.215
R17,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.187
R18,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.13
R19,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.101
R20,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.096
R21,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.237
R22,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.149
R23,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.16
R24,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.1
R25,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.152
R26,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.107
R27,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.157
R28,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.133
R29,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.114
R30,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.21
R31,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.214
R32,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.175
R33,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.06
R34,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.097
R35,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.099
R36,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.244
R37,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.203
R38,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.218
R39,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.113
R40,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.073
R41,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.201
R42,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.037
R43,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.154
R44,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.18
R45,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.094
R46,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.225
R47,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.136
R48,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.166
R49,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.177
R50,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.159
R51,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.122
R52,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.109
R53,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.169
R54,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.181
R55,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.199
R56,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.143
R57,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.154
R58,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.106
R59,2024-02-28 22:00:00,22,2,0,26.3,1.6,10.6,5.6,Clear,0.201
R0,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.108
R1,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.179
R2,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.201
R3,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.2
R4,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.082
R5,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.073
R6,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.104
R7,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.097
R8,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.256
R9,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.169
R10,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.087
R11,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.1
R12,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.228
R13,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.215
R14,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.084
R15,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.189
R16,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.134
R17,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.14
R18,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.082
R19,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.13
R20,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.098
R21,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.213
R22,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.102
R23,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.208
R24,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.131
R25,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.054
R26,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.117
R27,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.086
R28,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.172
R29,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.089
R30,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.124
R31,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.163
R32,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.087
R33,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.216
R34,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.157
R35,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.151
R36,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.071
R37,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.12
R38,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.132
R39,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.085
R40,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.189
R41,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.147
R42,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.102
R43,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.128
R44,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.147
R45,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.245
R46,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.165
R47,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.105
R48,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.112
R49,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.125
R50,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.174
R51,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.165
R52,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.169
R53,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.14
R54,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.067
R55,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.172
R56,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.106
R57,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.172
R58,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.083
R59,2024-02-28 23:00:00,23,2,0,26.3,1.6,10.6,5.6,Clear,0.144
R0,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.127
R1,2024-02-29 00:00:00,0,3,0,31.4,0.0,11.4,14.7,Clear,0.146
